id,Library,month,text,num of likes,num of comments,num of shares,image,Video,shared,outgoing link
2761,257,10,"Check out the Halloween Magic Show at the Mayville Library on Wednesday, October 28 at 6:30 p.m.",2,0,0,1,0,0,0
2762,257,9,"The Friends of the Mayville Public Library will be hosting a Fish Fry at the Mayville American Legion on Friday, October 9, 2015.",0,0,0,1,0,0,0
2763,257,9,Check this out!,0,0,0,0,0,1,0
2764,257,9,The Adult book club selection for October is The Rosie Project by Graeme Simsion. The book club will meet on October 19 at 6:30 p.m. Please join us for a lively discussion.,0,0,0,1,0,0,0
2765,257,9,"A Lego Club will be starting at the library on Monday, October 5 from 3:30 to 4:30 p.m. This club will meet the first Monday of each month. Stop by and create, build and express your creativity with Legos. Ages 4 and up. Sign up is not required.",2,0,0,1,0,0,0
2766,257,9,"There will be an ""Art Class with Sheila"" on Tuesday, October 13 at 3:30 p.m. This is a free class. Children ages 5 to 10 are invited to participate. Space is limited so sign-up is required. Stop by the library to sign up or give us a call at 920/387-7910",0,0,0,1,0,0,0
2767,257,9,"Pre-school story time will be starting at the library on Wednesday, October 7. There will be one session of story time from 6:30 to 7:15 p.m. each Wednesday. Story time includes stories, songs and a craft project. Children 3-6 are invited to participate. Registration is not required but is preferred. Sign up at the library or call us at 920/387-7910.",0,0,0,1,0,0,0
2768,257,8,"The September Adult Book Club selection is In the Bleak Midwinter by Julia Spencer-Fleming. Please join us for a lively discussion on Tuesday, September 29 at 6:30 pm. Copies of the book are available at the circulation desk. Please note that we are meeting on a different Tuesday than normal this month.",0,0,0,1,0,0,0
2769,257,7,Sorry! The Art Class with Shannon on August 11th is now full.,0,0,1,0,0,0,0
2770,257,7,"Betty Boop is coming back! Come read to her on Monday, August 24 from 1:30 to 3:00 p.m. Please call the library at 920/387-7910 or visit the library to sign up.",0,0,0,1,0,0,0
2771,257,7,"Come join the fun on Wednesday, July 29 at 1:30 p.m for a show put on by Dan Kirk, the juggler with the yellow shoes. Please call the library with any questions at 920/387-7910.",1,0,0,1,0,0,0
2772,257,7,Kids ages 5 through 10 are invited to an Art Class with Shannon at the Mayville Public Library on August 11. The class will be at 1:30 in the afternoon. Please call (920/387-7910) or visit the library to sign up. This class is free. Space is limited so sign up early.,2,0,1,1,0,0,0
2773,257,7,"The August Adult Book Club selection is The Last Original Wife by Dorthea Benton Frank. Please join us for a lively discussion on Tuesday, August 18 at 6:30 pm. Copies of the book are available at the circulation desk.",1,0,1,1,0,0,0
2774,257,7,"Come join the fun on Wednesday, July 22 at 6:30 p.m. with Mr. Steve, a ""Master Facilitator of Fun"". This is a family program featuring music, magic and ballooning. This event takes place at Mayville Public Library.",1,0,1,1,0,0,0
2775,257,7,"Check out the Mayville Library Scholastic Book Fair at the library from Monday, July 13 to Friday July 17. You can also order online from July 8 thru July 22. Books will be available for purchase at the library from Monday, July 15 through Friday, July 17. You can also shop online and any books purchased will be shipped to the library free of charge. You can shop the online sale from Wednesday, July 8 through Wednesday, July 22. http://www.mayville.lib.wi.us/",5,2,2,1,0,0,1
2776,257,7,"Betty Boop is coming back! Come read to her on Monday, July 27 from 1:30 to 3:00 p.m. Please call the library at 920/387-7910 or visit the library to sign up.",1,0,0,1,0,0,0
2777,257,7,"Mayville Public Library will be closed on Friday, July 3, 2015 in observance of Independence Day.",0,0,1,1,0,0,0
2720,256,10,The Stuffed Animal Slumber Party was a huge success! Thanks to all our little friends who parted with their stuffed animals for one night! Here are the pictures that were captured of last nights festivities!,13,5,0,1,0,0,0
2721,256,10,The Stuffed Animal Slumber Party was a huge success! Thanks to all our little friends who parted with their stuffed animals for one night! Here are the pictures that were captured of last nights festivities!,13,5,0,1,0,0,0
2722,256,10,Today is the day! Drop off your stuffed animals from 10am-6pm! We can't wait to get this slumber party started!,2,0,0,1,0,0,0
2723,256,10,Toddlertime Thursday!,4,2,0,1,0,0,0
2724,256,10,DIY Electronics Workshop is today from 1-3pm! Come invent!,1,0,0,1,0,0,0
2725,256,10,Get digitally fit with Digital Circuit Training!,2,0,0,1,0,0,0
2726,256,10,Dual Language Immersion films is today at 3pm in the Santy!,2,0,0,1,0,0,0
2727,256,10,Get ready to ?#?PCYouCreate?! Our display case is full of items for you to borrow! Come take a look and ?#?MeetTheTech?!,2,0,0,1,0,0,0
2728,256,10,,0,0,0,0,0,0,0
2729,256,10,Mark you calendars! The children's must-attend event of the fall is this month!,4,0,0,1,0,0,0
2730,256,10,"If you haven't tried a 3D printer pen yet, here's your chance!",4,0,0,1,0,0,0
2731,256,10,Just a small taste of the new books for this month...,2,0,0,1,0,0,0
2732,256,9,Pick up a banned book to read this week. Our entryway is full of them!,15,1,0,1,0,0,0
2733,256,9,,0,0,0,1,0,0,0
2734,256,9,"Show off our new digs, have a friend date to one of our fall events, play Wii, have a coffee in the patio on the first or second floor, say hi to Popcorn. So many things for friends to do in the library! ?#?getOTL?",6,0,0,1,0,0,0
2735,256,9,Shout it from the rooftops! ?#?getOTL?,4,0,0,1,0,0,0
2736,256,9,Today at 7PM! ?#?onebook? ?#?fillthesanty?,0,0,0,1,0,0,0
2737,256,9,When is the last time you and your friends have said hello to the library? Was it a year ago? Five? Ten? It's OK. You can be honest. It's time we reintroduced ourselves. ?#?getOTL?,8,2,1,1,0,0,0
2738,256,9,It's about to get crafty in the library!,7,0,0,1,0,0,0
2739,256,9,"Next week, we roll out this adult-only program. Beginners to those more advanced, let's invent anything and everything!",1,0,0,1,0,0,0
2740,256,9,,7,0,0,1,0,0,0
2741,256,8,A vintage Park City Library bookmark from 1982. One of our staff's father-in-law found this precious piece of our history at an estate sale all the way up in Minnesota!,32,0,0,1,0,0,0
2742,256,8,What a stunning mobile tiny house! Make your own Lego creation today at 2PM. ?#?PCYouCreate?,4,0,0,1,0,0,0
2743,256,8,The sound booth opens tomorrow! ?#?PCYouCreate?,3,0,0,1,0,0,0
2744,256,8,"What happens when improves get their hands on Jack & the Beanstock? Jack turns into Donald, a 47 year old from Hackensack that still lives with his mother.",7,0,0,0,1,0,0
2745,256,8,"Today, we make games of our own! ?#?PCYouCreate?",3,0,0,1,0,0,0
2746,256,8,Have you finished The Boys in the Boat Yet? Don't miss this event! ?#?onebook? ?#?fillthesanty?,1,0,0,1,0,0,0
2747,256,7,We'll see you at 2 for Lego Club!,1,0,0,1,0,0,0
2748,256,7,"Today at 7PM, learn the basics of the sound booth! Meet us in the You Create Lab! ?#?PCYouCreate?",1,0,0,1,0,0,0
2749,256,7,Baby & Me Sensory is an experience not to miss! Baby & Me Sensory is tomorrow! Bring your kiddos from birth age to 18 months!,1,0,0,1,0,0,0
2750,256,7,,4,0,0,1,0,0,0
2751,256,7,"In Little Bits, the best part was making these move!",5,0,0,0,1,0,0
2752,256,7,Little Bits is today at 2PM! Have you seen their awesome creation yet? ?#?parkcitylibrary? ?#?pcHighQ?,2,0,0,0,1,0,0
2753,256,7,New fiction released this week.... a humorous zombie screenwriting novel; a July themed romance; a book similar to the writings of Gillian Flynn.,0,0,0,1,0,0,0
2754,256,7,Has your kiddo done your summer reading or just need a craft to do? See our craft table in the children's department to make a cork butterfly!,1,0,0,1,0,0,0
2755,256,7,Made only in our Little Bits Program! Join us today at 2:00 pm to make your own! ?#?parkcitylibrary? ?#?pcHighQ?,2,0,0,0,1,0,0
2756,256,7,Have you read these new fiction titles yet?,0,0,0,1,0,0,0
2757,256,7,One minute of the Semiosis String Quartet at today's event. Want the best 10 seconds? Skip to 0:50! ?#?parkcitylibrary? ?#?pcHighQ? ?#?semiosisquartet? ?#?deervalleymusicfestival?,3,0,1,0,1,0,0
2758,256,7,Semiosis String Quartet in action in the Santy! They will play a full performance at St. Mary's Church on July 28th at 8PM. ?#?parkcitylibrary? ?#?semiosisquartet? ?#?deervalleymusicfestival? ?#?pchighQ?,2,0,0,1,0,0,0
2759,256,7,"Tomorrow we'll be watching To Kill A Mockingbird in the Santy Auditorium at 7PM! At the event, you'll be able to add your name to the Go Set A Watchmen waitlist AND have the chance to be the first reader of the library's copy! ?#?fillthesanty? ?#?parkcitylibrary? ?#?pcHighQ? ?#?GoSetAWatchman?",3,0,0,1,0,0,0
2760,256,7,,6,2,0,1,0,0,0
2690,255,10,Celebrate Halloween with our costumed librarians!,20,1,0,1,0,0,0
2691,255,10,"Thank you, John Kachuba, author of books such as; Ghosthunters and Ghosthunting Ohio, for being here Monday evening and sharing his experiences visiting some of Ohio's haunted places. If you missed this great program, no worries. Come to the library and check out one of his books.",3,0,0,1,0,0,0
2692,255,10,Don't forget to join us in the Story Room this afternoon from 3:30PM - 4:30PM for LEGO Club! See you soon!,0,0,0,1,0,0,0
2693,255,10,"Please join us for this fun, family event! This event will take place in the basement meeting room at Morley Library.",5,0,0,1,0,0,0
2694,255,10,"Join us this afternoon from 3PM - 7PM in the Children's Room Rotunda for a FREE kids craft! As supplies last, small children will need help.",3,0,0,1,0,0,0
2695,255,10,"The Children's Room hermit crabs have names now! We had 264 name suggestions submitted in September, and there were so many creative, original names that is was hard to choose! We named our extroverted, larger crab Mrs. Shelly Hermione Claws and our smaller, shy guy Mr. Sheldon Crabby Claws. Stop by the Children's Room and meet the crabs!",11,0,0,1,0,0,0
2696,255,10,"She's Back! Are you ready for Ghostly Tales? Cathi Weber ""The Ghost Lady of Lake County"" is here Monday, October 5 at 6:30 p.m. to share paranormal experiences with ""North Coast Ghosts"".",3,0,0,1,0,0,0
2697,255,10,"Hello again, Teens. smile emoticon Here's another awesome teen program which we hope you can attend. On Tuesday, October 27th at 6:30 p.m. we are hauling out all the junk from our cupboards and cabinets to build stomp rockets, balloon powered vehicles, catapults, and model electric cars. Let's explore how Science and creativity combine to reveal the incredible laws of Physics! Registration is required. Stop by the Reference Desk on the 3rd floor or check out our online calendar to register: http://www.morleylibrary.org/index.php/teens/teen-programs",0,0,0,1,0,0,1
2698,255,10,"Good Afternoon, Teens. We're bringing out the polymer clay once again on Thursday, October 22nd at 4:30 p.m. This type of clay is deceptively challenging to work with as we discovered in our last teen program, but the results are outstanding! There'll be an assortment of colors and tools to make your own zombies, ghosts, or any spooky creation you can imagine. We'll meet in the dungeon (basement meeting rooms smile emoticon ) Do please register for this event. http://www.morleylibrary.org/index.php/teens/teen-programs",2,0,0,1,0,0,1
2699,255,9,"Good Afternoon, Teens! smile emoticon We hope that you have time to join us next Tuesday evening on October 6th, as we present Avengers: Age of Ultron at 6:00 p.m. There is no registration required & there is plenty of pizza, popcorn & soda! Bring friends!!",1,2,0,1,0,0,0
2700,255,9,"Kids can drop by the Children's Room tonight before 7PM to make a fun foam pirate hat craft for ""Talk Like a Pirate Day""!",7,0,0,1,0,0,0
2701,255,9,"Only 5 seats left for AtoZ Database Training, on Tuesday September 15 at 3:30 p.m. It is more than just a business and residential phone and address directory. A great resource for discovering new businesses in your area; job searching; creating sales leads; email marketing; mailing lists: viewing business profiles and more.",1,0,0,1,0,0,0
2702,255,9,Thank you to everyone who attending the Adult Gaming Night last night! We look forward to doing it again.,3,0,0,1,0,0,0
2703,255,9,"Our Thanks to Professor Tony Palermo and to Professor Jim Dailey for their engaging program, Monday evening, about the meaning of symbols in dreams and the science of sleep.",8,0,0,1,0,0,0
2704,255,9,"Hello again, Teens. smile emoticon Have fun with some stress busting activities at the library on Thursday, September 24th at 4:30 p.m. Make your own sugar scrub, scented lip gloss and citrus body butter. You may also experiment with nail art using our wide selection of colors! Please register for this program & check out our new Teen Programs page on our website at: http://www.morleylibrary.org/index.php/teens/teen-programs",5,0,0,1,0,0,1
2705,255,9,Congratulations to Otto! He won these super cool Beats Headphones by participating in our Teen Summer Reading club. smile emoticon Way to go Otto & happy listening!!,51,5,0,1,0,0,0
2706,255,8,"http://4la.co/14KQ3R Registration begins on August 25, 2015. Click on link above and poster will open in new browser: click on the registration links to register for the Genealogy Basics Course and the Study Group.",2,0,0,1,0,0,1
